Episodio,Pasos totales,Recompensa,Duracion,Intervenciones,Eficiencia_Pto_Paso,Ratio_Seguridad_IA,Muertes,Puntos_por_muerte,Win,EndReason,UnsafeSteps,UnsafeRatio,Con_Escudo,Distancia_Recompensa,Distancia_Escudo,Modelo
1,591.0,1010.0,591.0,69.0,1.7089678,88.3248730964467,3.0,336.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
2,983.0,1200.0,983.0,67.0,1.2207528,93.18413021363175,3.0,400.0,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
3,691.0,1010.0,691.0,71.0,1.4616498,89.72503617945007,3.0,336.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
4,731.0,980.0,731.0,70.0,1.3406292,90.42407660738714,3.0,326.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
5,821.0,1020.0,821.0,67.0,1.2423873,91.83922046285018,3.0,340.0,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
6,653.0,1000.0,653.0,67.0,1.5313935,89.73966309341502,3.0,333.3333435058594,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
7,705.0,1020.0,705.0,67.0,1.4468085,90.49645390070921,3.0,340.0,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
8,1039.0,1190.0,1039.0,74.0,1.1453321,92.87776708373437,3.0,396.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
9,609.0,870.0,609.0,67.0,1.4285715,88.99835796387521,3.0,290.0,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
10,677.0,980.0,677.0,65.0,1.4475628,90.39881831610043,3.0,326.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
11,865.0,1100.0,865.0,65.0,1.2716763,92.48554913294798,3.0,366.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
12,747.0,1140.0,747.0,69.0,1.5261045,90.76305220883533,3.0,380.0,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
13,1039.0,1210.0,1039.0,73.0,1.1645813,92.97401347449471,3.0,403.3333435058594,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
14,1025.0,1120.0,1025.0,64.0,1.092683,93.7560975609756,3.0,373.3333435058594,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
15,953.0,1490.0,953.0,81.0,1.5634837,91.50052465897167,3.0,496.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
16,773.0,1070.0,773.0,69.0,1.3842174,91.07373868046572,3.0,356.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
17,759.0,1040.0,759.0,69.0,1.370224,90.9090909090909,3.0,346.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
18,571.0,860.0,571.0,67.0,1.5061296,88.2661996497373,3.0,286.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
19,1101.0,1190.0,1101.0,68.0,1.0808356,93.82379654859218,3.0,396.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
20,693.0,980.0,693.0,65.0,1.4141414,90.62049062049063,3.0,326.6666564941406,0.0,GameOver,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
MEDIA,801.3,1074.0,801.3,68.7,1.3674066,91.1090475181101,3.0,357.99999542236327,0.0,,0.0,0.0,True,0,5,dqn_pacman_IA_Sola_ShieldON_d5_steps400000
